ctime,ba1_cemscom_rin_1_meas,ba1_cems_01_03_rtd,ba1_wincc_l1hlb12mc001_eng_units,ba1_wincc_l1hlb12cf901_eng_units,ba1_wincc_l1hlb12an001_eng_units,ba1_dcs_110113_speed_ro01,ba1_dcs_110113_04_pnt,ba1_dcs_610713_st3_io01,ba1_dcs_610713_st4_io01,ba1_wincc_l1hdk10ty100_eng_units,ba1_dcs_110104_08_pnt,ba1_cems_01_02_rtd,ba1_cemscom_rin_39_meas,ba1_wincc_l1hla32ct101_eng_units,ba1_wincc_l1hlb12cp101_eng_units,ba1_wincc_l1hlb11cp101_eng_units,ba1_wincc_l1hlb11cf901_eng_units,ba1_wincc_l1hlb11an001_eng_units,ba1_dcs_110107_03_pnt,ba1_dcs_610613_06_pnt,ba1_wincc_l1hha10ct101_eng_units,ba1_wincc_l1hdb11cp120_eng_units,ba1_wincc_l1hla41aa011_eng_units,ba1_dcs_110105_04_pnt,ba1_wincc_l1hdb11cp110_eng_units,ba1_wincc_l1hdb12cp110_eng_units,ba1_wincc_l1hlb11mc001_eng_units,ba1_dcs_110104_03_pnt,ba1_wincc_l1hdb12cp120_eng_units,ba1_wincc_l1output_speed_grate5,ba1_gf_d_fi104,ba1_cems_01_04_rtd,ba1_scr001_xm5102ai_meas,ba1_sncr_tpur_p1_run,ba1_dcs_110105_02_pnt,ba1_sncr_tpur_p2_run,ba1_dcs_610613_07_pnt,ba1_cemscom_rin_5_meas,ba1_wincc_l1hlb17an001_eng_units,ba1_dcs_610621_co2_ro01,ba1_dcs_110107_07_pnt,ba1_scr001_tt5104_meas,ba1_dcs_110111_02_pnt,ba1_wincc_l1hlb13cp101_eng_units,ba1_dcs_110112_04_pnt,ba1_wincc_l1hla17cf101_eng_units,ba1_wincc_l1hlb13an001_eng_units,ba1_scr001_tt5107_meas,ba1_sncr_s4puair_p_pv,ba1_wincc_l1hlb13cf901_eng_units
2021/6/12 0:05,67,87.89199829,78.57975006,23669.11719,892.8283691,1201.603516,311.6401062,8,4,1016.852234,365.3916016,0.239999995,0.179612711,188.7839966,1189.199951,1104.636841,17202.19727,819.2780762,1.511953115,33.85742188,556.032959,98.01793671,97.97814941,141.2538147,502.0254517,440.1765137,43.69818497,342.3526611,436.9212952,5,2.546296358,0.153999999,6.539351463,1,231.8709717,0,0.404343784,2.43151927,372.9976807,6.728097916,-338.1445313,184.3999939,7.922229767,268.5750122,2.45917964,9628.708008,304.4256287,127.7999954,2.192754984,1347.593628
2021/6/12 0:05,65.5,87.89199829,78.76644135,23677.47266,893.1495972,1203.582397,308.7934875,8,4,1016.728455,365.2673645,0.239999995,0.177034378,188.8382568,1185.402222,1107.421875,17199.97852,819.1710205,1.511835933,33.85742188,556.25,97.65625,97.92389679,141.2280273,505.6423645,437.2829895,43.70189667,342.384613,441.9849548,5,2.546296358,0.153999999,6.611690044,1,231.8451996,0,0.404343784,2.483061075,372.9976807,6.752530098,-339.0234375,184.3999939,7.799490452,268.5750122,2.473124981,9646.874023,304.3721008,127.7999954,2.212286711,1346.918701
2021/6/12 0:05,65,87.89199829,78.58984375,23677.47266,893.1495972,1202.883911,310.0134583,8,4,1016.627075,365.2984009,0.239999995,0.174916923,188.8744202,1182.364014,1103.624146,17202.19727,819.2780762,1.514179707,33.85742188,556.46698,98.37962341,97.98176575,141.2848816,502.0254517,440.1765137,43.6944809,342.2931519,436.5596313,5,2.314814806,0.153999999,6.597222328,1,231.9020233,0,0.404343784,2.452569723,373.1047363,6.799944878,-342.1289063,184.3999939,7.644935608,268.5750122,2.483437538,9657.753906,304.2115173,127.7999954,2.180547476,1347.368774
2021/6/12 0:05,64,87.89199829,78.76644135,23676.08008,893.0960083,1201.690796,314.2098389,8,4,1016.514282,365.3294678,0.239999995,0.147135004,188.8834686,1181.098022,1108.687744,17199.97852,819.1710205,1.516288996,33.85742188,556.684021,98.01793671,98.00708771,141.3159485,509.2592468,442.3466187,43.5573082,342.2931519,445.6018677,5,2.083333492,0.153999999,6.539351463,1,231.8709717,0,0.404343784,2.413235188,373.0512085,6.811234951,-340.9570313,184.6000061,7.454609871,268.5750122,2.52691412,9665.00293,304.5862122,128,2.190313578,1347.143555
2021/6/12 0:05,63.75,87.36799622,78.5091095,23669.11719,892.8283691,1201.603516,307.3052673,8,4,1016.356689,365.3916016,0.159999996,0.19772923,188.8834686,1178.566284,1099.320068,17203.30859,819.331665,1.593398452,33.85742188,556.727417,96.20948792,97.98538971,141.321228,496.9618225,419.5601807,43.83164978,342.3475952,430.7725525,5,2.314814806,0.163000003,6.582755089,1,231.8451996,0,0.404343784,2.377889395,373.0512085,6.801178932,-343.1835938,184.6000061,7.362555504,268.5750122,2.516367197,9692.134766,304.2650452,128,2.19519639,1348.043701
2021/6/12 0:05,63.25,87.36799622,78.58984375,23681.65234,893.3102417,1195.579468,304.5019226,8,4,1016.176941,365.3605347,0.159999996,0.210488647,188.9286804,1174.515381,1091.724487,17199.97852,819.1710205,1.656328082,33.85742188,556.727417,94.03934479,97.98538971,141.3780823,485.026062,423.177063,43.82794189,342.4121399,417.7517395,5,2.083333492,0.163000003,6.597222328,1,231.8398895,0,0.404343784,2.372329712,373.0512085,6.808928967,-348.8671875,184.6000061,7.238120556,268.5750122,2.500898361,9719.191406,304.4256287,128,2.192754984,1347.818726
2021/6/12 0:06,63.25,87.36799622,78.58480072,23678.86523,893.203125,1199.566406,303.9135742,8,4,1015.997009,365.2673645,0.159999996,0.20921953,188.9286804,1174.515381,1095.522339,17203.30859,819.331665,1.661601543,33.85742188,556.857605,94.03934479,97.97454071,141.4091339,490.8130798,432.2193298,43.56101608,342.4963379,425.347229,5,1.851851821,0.163000003,6.553819656,1,231.8709717,0,0.404343784,2.366387129,373.0512085,6.789404392,-345.9960938,184.3999939,7.205174923,267.9768372,2.449921846,9708.376953,304.479187,127.7999954,2.192754984,1348.268799
2021/6/12 0:06,62.5,87.36799622,78.39811707,23671.9043,892.9354858,1201.603516,310.2989807,8,4,1015.839233,365.3605347,0.159999996,0.183267817,188.9286804,1178.566284,1094.003174,17204.41602,819.3850708,1.65925777,33.85742188,556.944458,94.40104675,97.99262238,141.4402161,489.0046387,414.1348267,43.82794189,342.5608826,423.5387573,5,1.851851821,0.163000003,6.524883747,1,231.8709717,0,0.404343784,2.178235769,373.1582642,6.810638905,-342.0703125,184.6000061,7.172229767,267.9768372,2.467968702,9702.964844,304.5326843,128,2.200079441,1348.268799
2021/6/12 0:06,62.5,87.36799622,78.56965637,23667.72656,892.7748413,1199.566406,301.5082092,8,4,1015.670471,365.3916016,0.159999996,0.195507571,189.0100555,1179.832153,1090.458618,17202.19727,819.2780762,1.78429687,33.85742188,557.335083,92.23090363,97.98538971,141.4712677,482.4942017,440.1765137,43.69077301,342.6450806,417.7517395,5,2.314814806,0.163000003,6.589988708,1,231.8709717,0,0.404343784,2.187300682,373.1582642,7.254699707,-345.46875,184.6000061,7.147761345,268.5750122,2.515312433,9740.779297,304.479187,128,2.185430527,1348.043701
2021/6/12 0:06,62.5,87.36799622,78.38297272,23674.68945,893.0426025,1199.566406,310.3076477,8,4,1015.501648,365.2673645,0.159999996,0.170464948,189.019104,1187.93396,1097.294556,17207.74414,819.5457153,1.722539067,33.85742188,557.335083,95.48610687,97.97454071,141.4765472,494.4299927,415.9432983,43.83164978,342.7045593,428.9641113,5,2.083333492,0.163000003,6.611690044,1,231.8141327,0,0.404343784,2.194760799,373.0512085,7.272626877,-345.46875,184.6000061,7.208566189,268.5750122,2.494570255,9738.982422,304.63974,128,2.192754984,1347.593628
2021/6/12 0:06,62.75,86.46399689,78.39306641,23671.9043,892.9354858,1199.566406,307.4091187,8,4,1015.389038,365.2673645,0.330000013,0.196738616,189.019104,1189.453125,1095.522339,17203.30859,819.331665,1.711874962,33.85742188,557.552063,95.84780121,97.98538971,141.5023346,492.9831848,442.3466187,43.69077301,342.7938232,427.1556702,5,1.851851821,0.163000003,6.539351463,1,231.8709717,0,0.404343784,2.173058987,373.0512085,7.262319088,-343.7695313,184.6000061,7.238685608,267.9768372,2.499960899,9728.191406,304.479187,128,2.192754984,1348.71875
2021/6/12 0:06,62.75,86.46399689,78.0247345,23678.86523,893.203125,1203.582397,308.2570496,8,4,1015.220337,365.2673645,0.330000013,0.171456873,189.019104,1194.516724,1106.40918,17205.52539,819.4386597,1.710820317,33.85742188,557.8125,98.01793671,97.99262238,141.4712677,509.2592468,470.5584412,43.41643143,342.8533325,445.963562,5,1.851851821,0.163000003,6.582755089,1,231.8398895,0,0.404343784,2.203496695,372.890625,7.268718243,-342.5390625,184.3999939,7.271631241,269.1731567,2.466913939,9692.134766,304.5326843,127.7999954,2.175664663,1347.368774
2021/6/12 0:07,63.25,86.46399689,78.7462616,23671.9043,892.9354858,1198.344116,293.4788513,8,4,1015.073975,365.3605347,0.330000013,0.226518437,189.0643158,1189.453125,1099.320068,17209.96289,819.65271,1.712578058,33.85742188,557.725708,96.20948792,97.98176575,141.4712677,500.5787048,446.3252563,43.6944809,342.9476013,434.3894348,5,2.314814806,0.163000003,6.611690044,1,231.8709717,0,0.403328151,2.206343651,373.1047363,7.295074463,-343.5351563,184.3999939,7.364816189,267.9768372,2.464921713,9719.191406,304.63974,127.7999954,2.173223019,1346.468506
2021/6/12 0:07,63.75,86.5,78.40820313,23674.68945,893.0426025,1203.407837,298.947113,8,4,1014.96106,365.3916016,0.270000011,0.239359364,189.0552673,1191.731689,1102.105103,17203.30859,819.331665,1.709531188,33.85742188,557.769104,96.20948792,97.98538971,141.3833466,502.387146,439.0914307,43.69818497,343.0020447,439.0914307,5,2.314814806,0.163000003,6.539351463,1,231.8451996,0,0.403328151,2.232765675,373.0512085,7.264548302,-342.0703125,184.3999939,7.393805504,268.5750122,2.479101419,9693.941406,304.3721008,127.7999954,2.192754984,1348.043701
2021/6/12 0:07,62.75,86.5,78.40315247,23670.51172,892.881958,1203.582397,308.4300842,8,4,1014.781006,365.2673645,0.270000011,0.173971087,189.0552673,1191.984985,1105.90271,17207.74414,819.5457153,1.713750005,33.85742188,558.02948,98.01793671,97.98538971,141.3780823,505.6423645,417.7517395,43.83536148,343.0071106,442.3466187,5,2.314814806,0.163000003,6.626157284,1,231.9020233,0,0.403328151,2.226010799,371.2311707,7.41096735,-342.0703125,184.3999939,7.48925066,268.5750122,2.509687424,9690.329102,304.479187,127.7999954,2.173223019,1347.368774
2021/6/12 0:07,63.25,86.5,78.39811707,23671.9043,892.9354858,1193.600586,306.414093,8,4,1014.612427,365.2984009,0.270000011,0.175654352,189.0552673,1185.149048,1101.092285,17205.52539,819.4386597,1.7109375,33.85742188,557.986084,96.20948792,97.99985504,141.321228,500.2170105,430.4108887,43.6944809,343.061554,434.7511292,5,2.314814806,0.163000003,6.589988708,1,231.8762512,0,0.403328151,2.231328726,373.0512085,7.415251255,-348.2226563,184.3999939,7.615946293,268.5750122,2.442773342,9719.191406,304.318573,127.7999954,2.175664663,1347.368774
2021/6/12 0:07,63.75,86.51799774,78.38297272,23678.86523,893.203125,1193.513306,304.1558228,8,4,1014.443665,365.2673645,0.330000013,0.203600615,189.1004791,1183.883057,1100.839111,17205.52539,819.4386597,1.703671813,33.85742188,558.02948,96.20948792,97.98176575,141.3159485,499.8553162,439.8148193,43.6944809,343.0665894,436.5596313,5,2.546296358,0.144999996,6.553819656,1,231.9020233,0,0.404437512,2.244348526,373.1047363,7.4272995,-353.90625,184.3999939,7.677881241,268.5750122,2.46832037,9747.964844,304.63974,127.7999954,2.185430527,1347.368774
2021/6/12 0:07,63.75,86.51799774,78.59488678,23674.68945,893.0426025,1197.616577,310.3076477,8,4,1014.207397,365.2984009,0.330000013,0.204816297,189.1456909,1183.883057,1099.573242,17201.08789,819.2245483,1.581445336,33.85742188,558.246521,96.57118225,97.97814941,141.2227478,498.046875,422.0920105,43.6944809,343.1507874,435.112854,5,2.546296358,0.144999996,6.582755089,1,231.9020233,0,0.404437512,2.258207321,372.9976807,7.410931587,-348.28125,184.3999939,7.675620556,264.9860535,2.52386713,9722.791016,304.479187,127.7999954,2.175664663,1346.918701
2021/6/12 0:08,63.75,86.51799774,78.38802338,23683.04102,893.3636475,1197.092773,306.0939636,8,4,1014.051208,365.3916016,0.330000013,0.231572911,189.1547241,1182.364014,1099.573242,17206.63477,819.4921875,1.577695251,33.85742188,558.376709,95.84780121,98.02516937,141.1606293,496.2384338,444.1550598,43.56843185,343.2102966,433.3043823,5,2.314814806,0.144999996,6.618923664,1,231.9020233,0,0.404437512,2.264854908,372.890625,7.454715252,-348.2226563,184.3999939,7.709131241,268.5750122,2.468437433,9729.991211,304.63974,127.7999954,2.1658988,1347.593628
2021/6/12 0:08,64,84.88999939,78.57470703,23677.47266,893.1495972,1191.505249,297.0436096,8,4,1013.847961,365.2673645,0.239999995,0.163026512,189.2089844,1178.566284,1098.307373,17199.97852,819.1710205,1.577695251,33.85742188,558.680542,96.20948792,97.98538971,141.1242371,496.6001282,419.5601807,43.82794189,343.2450867,434.3894348,5,2.314814806,0.163000003,6.582755089,1,231.9277802,0,0.404437512,2.238432884,373.1047363,7.41057539,-351.6210938,184.6000061,7.706305504,268.5750122,2.448281288,9769.492188,304.4256287,128,2.173223019,1346.918701
2021/6/12 0:08,65,84.88999939,78.58480072,23678.86523,893.203125,1203.582397,306.7082825,8,4,1013.779602,365.2673645,0.239999995,0.217672586,189.1999359,1180.085327,1095.522339,17206.63477,819.4921875,1.579453111,33.85742188,558.463501,94.03934479,97.98900604,141.0363617,490.4513855,414.1348267,43.83536148,343.3292847,427.1556702,5,2.314814806,0.163000003,6.618923664,1,231.9020233,0,0.404437512,2.095826864,371.2311707,7.155872345,-342.5976563,184.3999939,7.676185608,269.1731567,2.491992235,9720.991211,304.5862122,127.7999954,2.173223019,1347.368774
2021/6/12 0:08,65,84.88999939,78.40820313,23669.11719,892.8283691,1195.550415,303.5242004,8,4,1013.544434,365.3294678,0.239999995,0.190384299,189.2451477,1180.085327,1099.573242,17204.41602,819.3850708,1.558945298,33.85742188,558.637146,95.84780121,97.98176575,140.9484406,496.2384338,417.3900452,43.83536148,343.3641052,432.5809937,5,2.314814806,0.163000003,6.597222328,1,231.8762512,0,0.404437512,2.097995758,373.1047363,7.148634911,-344.1796875,184.3999939,7.648326397,268.5750122,2.463398457,9729.991211,304.5326843,127.7999954,2.161015749,1347.593628
2021/6/12 0:08,65,87.31300354,78.21646881,23673.29688,892.9890137,1208.413208,325.3973389,8,4,1013.486877,365.3916016,0.270000011,0.230248347,189.2451477,1188.946655,1103.370972,17206.63477,819.4921875,1.547578096,33.85742188,558.940979,96.57118225,97.99262238,140.943161,499.8553162,433.6660767,43.6944809,343.4185181,440.1765137,5,2.546296358,0.180999994,6.611690044,1,231.9020233,0,0.403390646,2.088991404,373.1582642,7.136939526,-333.046875,184.3999939,7.613120556,268.5750122,2.477460861,9645.058594,304.3721008,127.7999954,2.185430527,1347.593628
2021/6/12 0:08,65,87.31300354,78.38802338,23677.47266,893.1495972,1197.616577,297.7011719,8,4,1013.385315,365.2673645,0.270000011,0.202291399,189.2451477,1186.414917,1094.256348,17203.30859,819.331665,1.53515625,33.85742188,558.897583,94.03934479,97.98900604,140.8810425,489.0046387,413.411438,43.83906555,343.4780273,427.5173645,5,2.314814806,0.180999994,6.626157284,1,231.9020233,0,0.403390646,2.090106249,372.8370667,7.140505791,-343.5351563,184.3999939,7.614816189,268.5750122,2.482148409,9720.991211,304.3721008,127.7999954,2.153691292,1346.918701
2021/6/12 0:09,65,87.31300354,78.57975006,23670.51172,892.881958,1195.171997,295.3304443,8,4,1013.284058,365.3294678,0.270000011,0.189596087,189.2903595,1186.414917,1094.256348,17208.85742,819.5993042,1.517460942,33.85742188,558.897583,94.03934479,97.98538971,140.824173,490.8130798,415.581604,43.83164978,343.5128174,429.3258057,5,2.314814806,0.180999994,6.589988708,1,231.8762512,0,0.403390646,2.109175682,371.2311707,7.146715641,-347.5195313,184.3999939,7.644935608,269.1731567,2.481445313,9726.392578,304.4256287,127.7999954,2.156132698,1347.593628
2021/6/12 0:09,65.5,87.27700043,78.59488678,23676.08008,893.0960083,1192.611084,301.2832642,8,4,1013.149292,365.3916016,0.25,0.177435815,189.2451477,1183.883057,1095.775513,17206.63477,819.4921875,1.437070251,33.85742188,559.071167,93.67765808,97.97092438,140.8446655,492.621521,419.5601807,43.83906555,343.5672607,431.1342468,5,3.240740776,0.153999999,6.618923664,1,231.958847,0,0.403390646,2.100305796,373.1582642,7.133315086,-351.3867188,184.3999939,7.707435608,267.9768372,2.512265682,9787.395508,304.3721008,127.7999954,2.180547476,1346.918701
2021/6/12 0:09,65.5,87.27700043,78.57975006,23676.08008,893.0960083,1195.579468,305.367157,8,4,1012.992981,365.3294678,0.25,0.232658356,189.281311,1189.199951,1104.383667,17203.30859,819.331665,1.429335952,33.85742188,559.071167,95.84780121,97.98538971,140.7878265,506.0040588,445.963562,43.56101608,343.5723267,444.1550598,5,3.703703642,0.153999999,6.597222328,1,231.9330902,0,0.403390646,2.562354565,372.9976807,7.168152332,-350.5078125,184.3999939,7.772196293,267.9768372,2.482148409,9787.395508,304.5862122,127.7999954,2.185430527,1348.043701
2021/6/12 0:09,66,87.27700043,78.57975006,23673.29688,892.9890137,1186.150513,298.8778992,8,4,1012.902466,365.2673645,0.25,0.207413346,189.3355713,1186.668091,1104.890015,17207.74414,819.5457153,1.428632736,33.85742188,559.288208,95.84780121,97.98176575,140.8135986,502.387146,425.347229,43.83536148,343.5970154,440.8998718,5,2.083333492,0.153999999,6.597222328,1,231.958847,0,0.403390646,2.601876974,372.9441833,7.176329613,-357.8320313,184.3999939,7.894935608,267.9768372,2.479921818,9821.320313,304.5862122,127.7999954,2.153691292,1347.818726
2021/6/12 0:09,66.5,87.27700043,78.39811707,23678.86523,893.203125,1189.497192,304.5365295,8,4,1012.767822,365.2984009,0.25,0.19514887,189.3265381,1185.149048,1100.839111,17201.08789,819.2245483,1.427343726,33.85742188,559.288208,96.20948792,97.94921875,140.7620392,500.2170105,438.7297363,43.68706894,343.5970154,436.9212952,5,2.083333492,0.153999999,6.626157284,1,231.8762512,0,0.403390646,2.616582155,373.1047363,7.179450512,-356.4257813,184.3999939,8.046652794,268.5750122,2.516484261,9824.883789,304.2650452,127.7999954,2.1658988,1347.593628
2021/6/12 0:09,67,87.27700043,78.77148438,23677.47266,893.1495972,1189.497192,306.8553467,8,4,1012.711548,365.3294678,0.25,0.210036442,189.3717499,1185.149048,1107.421875,17203.30859,819.331665,1.42792964,33.85742188,559.331604,98.01793671,97.98538971,140.7878265,509.6209412,446.3252563,43.55360413,343.5672607,448.1336975,5,2.546296358,0.153999999,6.611690044,1,231.9020233,0,0.403390646,2.620731592,373.1047363,7.182184219,-353.0859375,184.3999939,8.104632378,268.5750122,2.49785161,9792.759766,304.479187,127.7999954,2.148808241,1348.043701
2021/6/12 0:10,68,87.27700043,78.58984375,23678.86523,893.203125,1193.542358,314.4953918,8,4,1012.654053,365.3916016,0.25,0.169034854,189.3265381,1185.149048,1110.206909,17206.63477,819.4921875,1.421484351,33.85742188,559.288208,97.65625,97.98176575,140.7878265,515.0463257,439.0914307,43.69077301,343.5375061,451.3888855,5,2.546296358,0.153999999,6.611690044,1,231.8709717,0,0.403390646,2.64752984,373.0512085,7.156337738,-351.4453125,184.3999939,8.230762482,268.5750122,2.50042963,9776.658203,304.318573,127.7999954,2.163457155,1347.593628
2021/6/12 0:10,68.5,86.98799896,78.58984375,23677.47266,893.1495972,1187.692993,308.1531982,8,4,1012.542358,365.2984009,0.25,0.214514464,189.3355713,1182.617188,1111.472778,17203.30859,819.331665,1.417500019,33.85742188,559.331604,97.65625,97.98176575,140.7878265,515.0463257,457.1759338,43.5573082,343.5375061,449.9421387,5,2.314814806,0.136000007,6.63339138,1,231.8709717,0,0.403390646,2.681492567,372.9441833,7.161560059,-348.4570313,184.3999939,8.35350132,268.5750122,2.465976477,9758.735352,304.318573,127.7999954,2.14392519,1348.268799
