ctime,ba1_cemscom_rin_1_meas,ba1_cems_01_03_rtd,ba1_wincc_l1hlb12mc001_eng_units,ba1_wincc_l1hlb12cf901_eng_units,ba1_wincc_l1hlb12an001_eng_units,ba1_dcs_110113_speed_ro01,ba1_dcs_110113_04_pnt,ba1_dcs_610713_st3_io01,ba1_dcs_610713_st4_io01,ba1_wincc_l1hdk10ty100_eng_units,ba1_dcs_110104_08_pnt,ba1_cems_01_02_rtd,ba1_cemscom_rin_39_meas,ba1_wincc_l1hla32ct101_eng_units,ba1_wincc_l1hlb12cp101_eng_units,ba1_wincc_l1hlb11cp101_eng_units,ba1_wincc_l1hlb11cf901_eng_units,ba1_wincc_l1hlb11an001_eng_units,ba1_dcs_110107_03_pnt,ba1_dcs_610613_06_pnt,ba1_wincc_l1hha10ct101_eng_units,ba1_wincc_l1hdb11cp120_eng_units,ba1_wincc_l1hla41aa011_eng_units,ba1_dcs_110105_04_pnt,ba1_wincc_l1hdb11cp110_eng_units,ba1_wincc_l1hdb12cp110_eng_units,ba1_wincc_l1hlb11mc001_eng_units,ba1_dcs_110104_03_pnt,ba1_wincc_l1hdb12cp120_eng_units,ba1_wincc_l1output_speed_grate5,ba1_gf_d_fi104,ba1_cems_01_04_rtd,ba1_scr001_xm5102ai_meas,ba1_sncr_tpur_p1_run,ba1_dcs_110105_02_pnt,ba1_sncr_tpur_p2_run,ba1_dcs_610613_07_pnt,ba1_cemscom_rin_5_meas,ba1_wincc_l1hlb17an001_eng_units,ba1_dcs_610621_co2_ro01,ba1_dcs_110107_07_pnt,ba1_scr001_tt5104_meas,ba1_dcs_110111_02_pnt,ba1_wincc_l1hlb13cp101_eng_units,ba1_dcs_110112_04_pnt,ba1_wincc_l1hla17cf101_eng_units,ba1_wincc_l1hlb13an001_eng_units,ba1_scr001_tt5107_meas,ba1_sncr_s4puair_p_pv,ba1_wincc_l1hlb13cf901_eng_units
2021/6/12 0:10,68,86.98799896,78.76644135,23680.25977,893.2566528,1189.497192,297.7357788,8,4,1012.47522,365.2984009,0.25,0.2297654,189.3807831,1174.515381,1108.687744,17205.52539,819.4386597,1.41492188,33.85742188,559.331604,98.37962341,97.98176575,140.7878265,513.237854,445.963562,43.55360413,343.4780273,447.7720032,5,2.083333492,0.136000007,6.611690044,1,231.8709717,0,0.403390646,2.302396536,373.0512085,6.935504436,-347.1679688,184.3999939,8.42052269,267.9768372,2.479453087,9740.779297,304.800354,127.7999954,2.14392519,1347.593628
2021/6/12 0:10,68.5,86.98799896,78.57975006,23674.68945,893.0426025,1186.354248,301.5947266,8,4,1012.430176,365.3916016,0.25,0.232186094,189.3355713,1171.983521,1108.687744,17204.41602,819.3850708,1.408242106,33.85742188,559.331604,98.37962341,97.97814941,140.8189087,511.067688,435.112854,43.69077301,343.4482727,446.3252563,5,2.546296358,0.136000007,6.626157284,1,231.8709717,0,0.403390646,2.328899145,373.2653198,6.907181263,-352.2070313,184.3999939,8.475111008,268.5750122,2.480390549,9767.700195,304.5326843,127.7999954,2.139042377,1347.593628
2021/6/12 0:10,69,86.98799896,78.22151947,23673.29688,892.9890137,1185.452148,301.0669556,8,4,1012.373901,365.4226685,0.25,0.247253373,189.3807831,1180.338623,1117.802368,17205.52539,819.4386597,1.40320313,33.85742188,559.331604,100.1880798,97.98538971,140.8499603,523.003479,474.5370483,43.28296661,343.3887939,457.5376282,5,2.314814806,0.136000007,6.582755089,1,231.8709717,0,0.403390646,2.355348349,371.1776733,6.912091732,-353.90625,184.3999939,8.60350132,269.1731567,2.473359346,9769.492188,304.5862122,127.7999954,2.136600971,1347.368774
2021/6/12 0:10,69.5,86.98799896,78.41324615,23678.86523,893.203125,1173.229492,293.5047913,8,4,1012.373901,365.4226685,0.25,0.175856754,189.3807831,1187.680786,1118.055542,17203.30859,819.331665,1.400390625,33.85742188,559.288208,99.82639313,97.98538971,140.8810425,526.6203613,464.409729,43.41643143,343.3292847,460.7928162,5,2.546296358,0.136000007,6.582755089,1,231.9020233,0,0.403390646,2.372793198,373.1582642,6.93301487,-362.8710938,184.3999939,8.671652794,268.5750122,2.498789072,9832.009766,304.4256287,127.7999954,2.139042377,1347.368774
2021/6/12 0:11,69.5,86.98799896,78.21646881,23680.25977,893.2566528,1175.237427,304.1298828,8,4,1012.317566,365.4226685,0.25,0.206852257,189.3898315,1194.769897,1123.119263,17206.63477,819.4921875,1.396875024,33.85742188,559.288208,101.6348419,97.95645142,140.9120941,534.2158813,485.3877563,43.41643143,343.2450867,468.75,5,2.546296358,0.136000007,6.611690044,1,231.8709717,0,0.404750019,2.372819901,373.1582642,6.921686172,-361.2304688,184.3999939,8.730762482,268.5750122,2.489179611,9833.790039,304.4256287,127.7999954,2.153691292,1347.818726
2021/6/12 0:11,69.5,85.65000153,78.03482819,23671.9043,892.9354858,1171.221436,294.6815186,8,4,1012.317566,365.4226685,0.25,0.205392748,189.3265381,1202.365479,1132.233765,17205.52539,819.4386597,1.396992207,33.85742188,559.331604,103.4432831,97.99985504,140.9742279,550.8535767,500.9403687,43.14208984,343.1855774,483.5792542,5,2.546296358,0.180999994,6.618923664,1,231.8398895,0,0.405921906,2.355999708,372.9976807,6.922323227,-362.4023438,184.3999939,8.730762482,268.5750122,2.487421751,9844.463867,304.479187,127.7999954,2.153691292,1347.368774
2021/6/12 0:11,69,85.65000153,77.83300781,23674.68945,893.0426025,1173.229492,296.9138184,8,4,1012.317566,365.4226685,0.25,0.23493211,189.3807831,1208.948242,1136.537964,17211.07422,819.7062988,1.395703077,33.85742188,559.288208,105.2517319,97.97814941,141.0052948,558.4490967,508.1741943,43.1495018,343.180542,491.536438,5,2.083333492,0.180999994,6.553819656,1,231.8398895,0,0.40796876,2.462796211,372.5694275,6.542356014,-359.53125,184.3999939,8.730762482,268.5750122,2.515078068,9832.009766,304.479187,127.7999954,2.1658988,1348.268799
2021/6/12 0:11,68.5,85.65000153,77.83300781,23676.08008,893.0960083,1167.205444,291.6705017,8,4,1012.317566,365.4226685,0.25,0.247118443,189.3807831,1215.531006,1137.803833,17204.41602,819.3850708,1.379179716,33.85742188,559.288208,107.421875,97.98900604,141.0363617,565.6828613,513.5995483,43.1532135,343.1210327,496.9618225,5,2.546296358,0.180999994,6.553819656,1,231.8088226,0,0.40796876,2.437052011,373.2118225,6.547798157,-361.2304688,184.3999939,8.60350132,268.5750122,2.457304716,9878.195313,304.2650452,127.7999954,2.1658988,1347.368774
2021/6/12 0:11,68,85.65000153,77.46468353,23674.68945,893.0426025,1179.690063,317.8438416,8,4,1012.272278,365.4226685,0.25,0.217780143,189.3807831,1222.873291,1146.665161,17204.41602,819.3850708,1.377656221,33.85742188,559.288208,109.2303238,97.97814941,141.0931702,577.256958,536.7476807,42.87516403,343.1282959,511.7910767,5,2.546296358,0.180999994,6.611690044,1,231.8345947,0,0.40796876,2.4167068,373.1047363,6.519851208,-343.4765625,184.3999939,8.609152794,268.5750122,2.482499838,9776.658203,304.5862122,127.7999954,2.163457155,1346.243652
2021/6/12 0:11,68.5,85.65000153,78.01464844,23680.25977,893.2566528,1183.444092,305.4450378,8,4,1012.205078,365.3294678,0.25,0.262563109,189.4260101,1222.366943,1154.766968,17203.30859,819.331665,1.378828049,33.85742188,559.071167,111.4004669,97.98176575,141.1295471,588.4692993,519.3865967,42.87145615,343.0317993,523.003479,5,2.314814806,0.180999994,6.575520992,1,231.777771,0,0.40796876,2.435749531,371.0170593,6.533198833,-340.8984375,184.1000061,8.610283852,268.5750122,2.482382774,9731.790039,304.4256287,127.5,2.170781612,1347.818726
2021/6/12 0:12,68,85.65000153,78.01969147,23676.08008,893.0960083,1185.452148,302.5897522,8,4,1012.092529,365.3916016,0.25,0.218060687,189.4260101,1222.113647,1157.045776,17203.30859,819.331665,1.380117178,33.85742188,559.288208,112.8472214,97.98538971,141.1606293,590.6394653,504.1956177,43.00492096,342.97229,528.7905273,5,2.77777791,0.180999994,6.597222328,1,231.777771,0,0.40796876,2.428860188,372.9976807,6.561720371,-338.1445313,184.1000061,8.606892586,269.1731567,2.471601486,9706.572266,304.5326843,127.5,2.173223019,1347.143555
2021/6/12 0:12,68.5,85.14299774,77.82795715,23677.47266,893.1495972,1191.039673,317.2554626,8,4,1011.97998,365.3916016,0.239999995,0.204378128,189.3807831,1224.645508,1149.450195,17204.41602,819.3850708,1.37718749,33.85742188,559.331604,111.038765,97.97814941,141.2174377,579.0653687,506.0040588,43.0160408,342.8830566,517.578125,5,2.546296358,0.144999996,6.618923664,1,231.7724609,0,0.40796876,2.441772461,373.1047363,6.544666767,-330.234375,184.1000061,8.610283852,267.9768372,2.486015558,9646.874023,304.3721008,127.5,2.170781612,1346.693604
2021/6/12 0:12,67,85.14299774,77.6412735,23677.47266,893.1495972,1183.444092,297.6838684,8,4,1011.754883,365.3294678,0.239999995,0.176391795,189.4260101,1224.645508,1145.652466,17205.52539,819.4386597,1.375898361,33.85742188,559.331604,109.2303238,97.97814941,141.2227478,575.086792,517.9398193,43.0160408,342.8533325,513.5995483,5,2.314814806,0.144999996,6.597222328,1,231.7467041,0,0.40796876,2.31569171,373.0512085,6.627733231,-333.6328125,184.3999939,8.672783852,269.1731567,2.492695332,9646.874023,304.4256287,127.7999954,2.185430527,1348.268799
2021/6/12 0:12,67.5,85.14299774,77.83805084,23671.9043,892.9354858,1183.415039,301.4995728,8,4,1011.529724,365.3916016,0.239999995,0.220617652,189.4712219,1224.645508,1150.463013,17204.41602,819.3850708,1.381757736,33.85742188,559.288208,111.038765,97.98900604,141.3106232,579.427063,508.1741943,43.1495018,342.8235779,519.3865967,5,2.77777791,0.144999996,6.561053753,1,231.7724609,0,0.40796876,2.332075357,373.2118225,6.63181448,-335.859375,184.3999939,8.735283852,268.5750122,2.470195293,9681.291016,304.3721008,127.7999954,2.190313578,1347.368774
2021/6/12 0:12,67.5,85.14299774,77.83805084,23678.86523,893.203125,1177.536499,295.1487427,8,4,1011.270874,365.4226685,0.239999995,0.190811783,189.4169617,1224.645508,1147.93103,17207.74414,819.5457153,1.384570241,33.85742188,559.331604,109.2303238,97.98538971,141.3159485,573.6400757,503.1105042,43.1532135,342.7938232,516.1313477,5,2.083333492,0.144999996,6.589988708,1,231.7467041,0,0.40796876,2.331209421,372.9976807,6.642071247,-340.8984375,184.1000061,8.73302269,268.5750122,2.509101391,9702.964844,304.5326843,127.5,2.163457155,1347.368774
2021/6/12 0:12,67,85.14299774,77.6412735,23676.08008,893.0960083,1179.34082,302.3042297,8,4,1010.978271,365.2984009,0.239999995,0.17534776,189.4260101,1226.164673,1146.918335,17205.52539,819.4386597,1.396406174,33.85742188,559.288208,109.2303238,97.97454071,141.3780823,573.2783813,520.1099243,43.01233292,342.7938232,514.322937,5,2.546296358,0.144999996,6.626157284,1,231.7467041,0,0.40796876,2.319868088,373.2653198,6.627590656,-342.0703125,184.1000061,8.671652794,268.5750122,2.484257698,9711.982422,304.63974,127.5,2.156132698,1347.143555
2021/6/12 0:13,66.5,85.14299774,77.83805084,23677.47266,893.1495972,1175.382935,291.7051086,8,4,1010.72052,365.3605347,0.239999995,0.20382905,189.5164185,1225.911377,1145.652466,17199.97852,819.1710205,1.415624976,33.85742188,559.288208,108.8686371,97.98538971,141.4402161,573.2783813,519.3865967,43.01233292,342.8235779,513.5995483,5,2.314814806,0.144999996,6.611690044,1,231.777771,0,0.40796876,2.295292616,373.1047363,6.644668579,-346.1132813,184.1000061,8.60802269,267.9768372,2.49609375,9762.322266,304.479187,127.5,2.175664663,1347.368774
2021/6/12 0:13,65.5,85.14299774,78.03482819,23674.68945,893.0426025,1175.237427,296.3860168,8,4,1010.645813,365.4226685,0.239999995,0.185206905,189.5073853,1226.417847,1147.677979,17203.30859,819.331665,1.416093707,33.85742188,559.331604,109.2303238,97.98538971,141.4712677,577.256958,508.1741943,43.14579773,342.8533325,517.578125,5,2.314814806,0.144999996,6.517650127,1,231.777771,0,0.40796876,2.248498201,373.4259033,6.64559412,-346.5820313,184.1000061,8.417132378,268.5750122,2.49433589,9787.395508,304.479187,127.5,2.204962254,1348.268799
2021/6/12 0:13,64,85.14299774,78.01464844,23674.68945,893.0426025,1175.237427,295.1919861,8,4,1010.869873,365.3605347,0.239999995,0.180900544,189.5254517,1225.151978,1145.90564,17206.63477,819.4921875,1.422187448,33.85742188,559.331604,109.2303238,97.98176575,141.5334015,573.6400757,491.1747437,43.28296661,342.8583679,515.40802,5,2.546296358,0.144999996,6.589988708,1,231.777771,0,0.40796876,2.143843651,373.0512085,6.627902985,-348.8671875,184.1000061,8.105762482,267.9768372,2.506523371,9823.101563,304.5326843,127.5,2.192754984,1347.593628
2021/6/12 0:13,63,85.14299774,78.0247345,23673.29688,892.9890137,1172.531006,293.106781,8,4,1011.023682,365.3605347,0.239999995,0.218986481,189.5616302,1222.113647,1144.133423,17203.30859,819.331665,1.440937519,33.85742188,559.244812,108.8686371,97.98900604,141.5644684,571.1082153,497.6851807,43.29038239,342.9476013,512.152771,5,2.546296358,0.144999996,6.626157284,1,231.777771,0,0.40796876,2.111995935,373.1582642,6.636760712,-349.3945313,184.1000061,7.834696293,267.9768372,2.46527338,9833.790039,304.5862122,127.5,2.180547476,1347.368774
2021/6/12 0:13,62,83.17199707,78.02978516,23678.86523,893.203125,1173.229492,292.0166016,8,4,1011.050171,365.4226685,0.239999995,0.175254241,189.5616302,1219.581909,1141.601563,17205.52539,819.4386597,1.490859389,33.85742188,559.331604,107.421875,97.98900604,141.6265869,566.0445557,498.7702637,43.14579773,343.061554,508.5358887,5,2.314814806,0.144999996,6.575520992,1,231.7467041,0,0.40796876,2.074534893,372.9976807,6.640878677,-349.3945313,184.3999939,7.618206978,267.9768372,2.498554707,9824.883789,304.5326843,127.7999954,2.175664663,1347.593628
2021/6/12 0:13,61.5,83.17199707,78.01969147,23671.9043,892.9354858,1169.213501,292.6482239,8,4,1011.217163,365.3605347,0.239999995,0.17430374,189.552597,1217.050049,1140.335693,17204.41602,819.3850708,1.505859375,33.85742188,559.288208,107.421875,97.98538971,141.6576691,562.065979,487.5578613,43.28667831,343.1558228,506.3657532,5,2.546296358,0.144999996,6.575520992,1,231.7156372,0,0.406953156,2.054404259,372.9976807,6.608344555,-350.5078125,184.3999939,7.556837082,268.5750122,2.494570255,9823.101563,304.5862122,127.7999954,2.173223019,1347.593628
2021/6/12 0:14,61.75,83.17199707,78.0247345,23680.25977,893.2566528,1182.192749,293.1846619,8,4,1011.489624,365.3294678,0.239999995,0.227708071,189.606842,1220.847778,1139.322998,17205.52539,819.3850708,1.553906202,33.85742188,559.288208,107.0601883,97.98538971,141.6887207,562.065979,482.4942017,43.28296661,343.2400513,504.557312,5,2.314814806,0.144999996,6.618923664,1,231.6535187,0,0.406953156,2.075998545,371.124115,6.601736546,-338.3789063,184.3999939,7.522761345,268.5750122,2.490937471,9749.761719,304.2650452,127.7999954,2.170781612,1347.593628
2021/6/12 0:14,61.75,83.17199707,78.21646881,23670.51172,892.881958,1171.221436,297.09552,8,4,1011.663269,365.4226685,0.239999995,0.174973696,189.5977936,1214.265015,1139.069702,17205.52539,819.4386597,1.563749909,33.85742188,559.331604,107.0601883,97.97814941,141.7197876,560.6192017,477.7922363,43.28667831,343.3292847,502.387146,5,2.314814806,0.144999996,6.597222328,1,231.6224365,0,0.406953156,2.078033209,373.1047363,6.623701096,-344.53125,184.3999939,7.526717663,267.9768372,2.488242149,9787.395508,304.5862122,127.7999954,2.170781612,1347.818726
2021/6/12 0:14,58.75,83.17199707,78.22151947,23677.47266,893.1495972,1174.306274,307.4177551,8,4,1011.935669,365.4226685,0.239999995,0.149224386,189.606842,1210.467285,1137.550659,17211.07422,819.7062988,1.569374919,33.85742188,559.375,107.421875,97.98900604,141.7766113,558.4490967,487.9195557,43.28296661,343.3641052,501.302063,5,2.77777791,0.144999996,6.575520992,1,231.5860596,0,0.406953156,2.276249886,373.0512085,6.603833199,-339.84375,184.3999939,7.619902134,268.5750122,2.515781164,9751.556641,304.5862122,127.7999954,2.173223019,1347.593628
2021/6/12 0:14,59.25,83.17199707,78.21142578,23676.08008,893.0960083,1171.221436,289.4901123,8,4,1012.111511,365.3294678,0.239999995,0.190759689,189.6611023,1205.150513,1132.233765,17203.30859,819.331665,1.571249962,33.85742188,559.288208,105.6134262,97.98176575,141.7508545,550.8535767,479.9623718,43.28296661,343.423584,495.1533813,5,2.546296358,0.144999996,6.539351463,1,231.5292511,0,0.407984406,2.293284893,372.9441833,7.258831501,-340.4296875,184.3999939,7.710261345,267.9768372,2.476289034,9749.761719,304.4256287,127.7999954,2.180547476,1346.918701
2021/6/12 0:14,59.75,78.75900269,78.22151947,23680.25977,893.2566528,1169.213501,291.0648193,8,4,1012.458679,365.3916016,0.25,0.165556088,189.6430054,1201.099487,1130.967896,17199.97852,819.1710205,1.571718693,33.85742188,559.288208,105.6134262,97.92751312,141.7508545,548.6834717,484.3026733,43.42013931,343.5077515,493.3448792,5,2.546296358,0.153999999,6.626157284,1,231.4671021,0,0.407984406,2.307634115,373.3188782,7.263570309,-341.5429688,184.3999939,7.834696293,267.9768372,2.485781193,9767.700195,304.479187,127.7999954,2.1658988,1347.368774
2021/6/12 0:14,60.5,78.75900269,78.22151947,23677.47266,893.1495972,1171.221436,296.9830322,8,4,1012.660828,365.4226685,0.25,0.194733396,189.606842,1203.631348,1133.499756,17205.52539,819.4386597,1.57160151,33.85742188,559.331604,105.2517319,97.98538971,141.7455444,550.8535767,478.1539307,43.4238472,343.5672607,492.9831848,5,2.546296358,0.153999999,6.589988708,1,231.4618225,0,0.407984406,2.342113972,373.2118225,7.270682812,-340.4296875,184.1000061,7.960826397,269.1731567,2.46175766,9776.658203,304.318573,127.5,2.173223019,1346.918701
2021/6/12 0:15,61.25,78.75900269,78.0247345,23670.51172,892.881958,1175.237427,302.3821106,8,4,1012.865295,365.3605347,0.25,0.197985038,189.6520538,1208.948242,1138.816528,17202.19727,819.2780762,1.573593736,33.85742188,559.244812,107.421875,97.98538971,141.7144928,560.2575073,512.5144653,43.1495018,343.6267395,504.9190063,5,2.314814806,0.153999999,6.561053753,1,231.4307556,0,0.406968772,2.360532045,373.2118225,7.271060467,-330.1757813,184.1000061,8.171652794,268.5750122,2.466093779,9693.941406,304.4256287,127.5,2.175664663,1347.593628
2021/6/12 0:15,62,78.75900269,77.83805084,23677.47266,893.1495972,1175.237427,295.0103149,8,4,1013.034485,365.3916016,0.25,0.21463871,189.6882172,1218.31604,1141.348389,17205.52539,819.4386597,1.570078135,33.85742188,559.288208,107.421875,97.98538971,141.6523438,564.236145,492.2598267,43.28667831,343.6564941,509.6209412,5,2.314814806,0.153999999,6.611690044,1,231.3996735,0,0.406968772,2.402740479,371.0170593,7.278686523,-331.9335938,184.3999939,8.29552269,268.5750122,2.477578163,9683.097656,304.4256287,127.7999954,2.180547476,1347.593628
2021/6/12 0:15,62,78.75900269,78.02978516,23673.29688,892.9890137,1194.793701,311.8996887,8,4,1013.150879,365.4848022,0.25,0.202197894,189.6430054,1218.062744,1138.816528,17198.86914,819.1174316,1.527890563,33.85742188,559.114563,107.421875,97.98538971,141.5955353,560.6192017,463.6863098,43.41643143,343.6318054,506.7274475,5,3.240740776,0.153999999,6.626157284,1,231.3117981,0,0.406968772,2.417035818,371.284729,7.267019749,-318.3398438,184.3999939,8.423913956,267.9768372,2.568046808,9579.495117,304.3721008,127.7999954,2.175664663,1347.368774
2021/6/12 0:15,62.5,78.75900269,77.81787109,23676.08008,893.0960083,1195.579468,309.1828308,8,4,1012.880615,365.3605347,0.25,0.218357921,189.6882172,1218.062744,1136.537964,17209.96289,819.65271,1.520976543,33.85742188,559.071167,105.2517319,97.98538971,141.5280762,555.1938477,476.3454895,43.29038239,343.693512,500.9403687,5,3.472222328,0.153999999,6.553819656,1,231.2754059,0,0.406968772,2.419668198,371.0706177,6.940086842,-312.8320313,184.3999939,8.613674164,267.9768372,2.512851477,9539.206055,304.63974,127.7999954,2.180547476,1347.818726
2021/6/12 0:15,63,78.75900269,77.82795715,23673.29688,892.9890137,1188.857056,309.3991394,8,4,1012.726807,365.3916016,0.25,0.205569103,189.6972656,1219.581909,1137.297485,17201.08789,819.2245483,1.508437514,33.85742188,559.157959,105.6134262,97.98538971,141.4091339,554.8321533,504.9190063,43.1532135,343.7160034,502.387146,5,2.77777791,0.153999999,6.517650127,1,231.1875305,0,0.406968772,2.463044882,373.1047363,6.968617916,-318.984375,184.3999939,8.67052269,267.9768372,2.532773495,9579.495117,304.5326843,128.3999939,2.170781612,1347.593628
2021/6/12 0:15,63.25,78.75900269,77.64631653,23673.29688,892.9890137,1186.907227,309.7885132,8,4,1012.480713,365.4848022,0.25,0.162959039,189.6972656,1226.164673,1141.601563,17203.30859,819.331665,1.488046885,33.85742188,559.071167,107.421875,97.96730042,141.3470001,559.1724243,503.1105042,43.14579773,343.7827759,506.3657532,5,2.546296358,0.153999999,6.618923664,1,231.1564636,0,0.406968772,2.459975958,373.1047363,6.940196037,-317.8710938,184.3999939,8.73302269,269.1731567,2.526210785,9570.353516,304.5326843,127.7999954,2.163457155,1347.143555
